user_id,password,nombre,telefono,correo,status,propiedadesVendidas,balance
d3143342-6fcd-4a6d-bf65-6361560ef5f0,Z80MAt2n&1mA,David Johan Sánchez Suárez,321 462 73 01,zulma19@example.net,True,10,109710817.31
c1daebbc-7dbb-4c87-8a86-45faa4e4031b,Nd(P4Uv%Bq&0,Andrés Jorge Henao,(+57)6096832192,pablo44@example.net,False,10,14512409.97
f55f5102-ec19-4109-97be-96632a78ecaf,!9FNDte+(1sL,Aníbal Luis Hernández Rodríguez,314 527 98 52,maria13@example.org,False,8,362090688.81
7762b799-aa4d-43e3-8518-4bc160c4e691,$4dkgji$*kE%,Leonor Ocampo,(+57)3093250124,dayana89@example.org,False,2,490360988.76
b7eefe24-4c93-49f0-85ff-66e4bdc7d4ce,e)Qh!guuoN01,Alejandro Molina Parra,+573117182754,garciaadela@example.com,True,8,295946387.81
bb99a8b8-ff5e-4099-b968-41d2bd4cc191,I7rpslvF%bHH,Diego Vega López,3015353961,pedrobonilla@example.com,True,1,321374824.0
87f9852e-c3f6-49b8-bd17-6112c21d131d,)4YbwzP_L)Oz,Marleny Zapata,6022269524,malzate@example.com,True,10,90864513.26
0d8dd625-5748-49d9-be11-2af16f76fb2f,pS%#KtGzFM#8,Carlos Becerra Reyes,57 608 997 88 97,josegiraldo@example.com,False,8,163676333.47
6ff9a1d0-ed4e-45f5-bd97-d87d06474e5b,_#$YDj@rD*5E,Paola Lucía García Pacheco,573115208507,ajaramillo@example.com,False,5,168750274.04
693c2c00-6430-4264-85c1-0a78343a45a2,G5l*bCPs!XMK,Isabel María Orjuela Castillo,309 191 95 41,wosorio@example.org,False,4,376004911.78
a2a5fbb8-6a7f-4c7f-99c8-0db24d244b97,BI6QVSrrQ1%6,Fidel Bonilla Martínez,+573057232466,humberto13@example.com,False,4,417455457.46
5c34c41c-6816-4d34-b67b-a7212138b36d,#5+#tANz4tV8,Paula Gómez Camargo,6076015941,medinapedro@example.org,False,0,374512130.54
ad12ebc3-6ffb-450a-be4d-99f785d8fe53,n(1Qr5vlCVGh,Sandra Castro Parra,+576078785158,franklincuellar@example.org,True,5,112111082.86
081bdd74-1b1b-48ef-a35f-5b9b38de1754,#gl0tbUt%dsc,Yasmín Medina,+57 304 134 32 75,rangulo@example.org,True,0,377116602.03
9eb561d7-61fa-420d-a7d7-e8504e696fca,*tK+7%JwSC6i,Alberto Suárez Escobar,57 606 823 82 96,iarboleda@example.com,True,3,419614423.14
5f278dfa-6abc-4652-8a60-0f1a9dc24e52,I14Gc4wuZYt^,Alejandra Osorio,+57 302 152 91 08,dperdomo@example.net,True,3,63110487.44
46bc5d32-7101-4b5b-93dc-18852b70dddb,9O)3Zz8iI$_9,Rosa Flor Cruz Rodríguez,+57 605 256 36 69,velasquezluz@example.org,True,15,473878511.11
cc35fbf2-8c7b-4584-ac4a-3f8e0782b098,l)9GyW)x$10O,Guillermo Óscar Muñoz,+573102745644,jose62@example.com,False,4,383449049.18
e1e75f66-605d-414d-8e57-d5639114a825,l8_5#7eu#u$V,Luz López Salas,573028499390,martagarcia@example.com,True,15,303623746.95
c22907e3-a51b-4f59-beaa-bb394907b7fb,!Fu*BvMeN4Va,Alexander Arturo Ardila Yepes,+57 609 730 45 01,castillogloria@example.com,True,2,482360386.52
68c6fedc-9a99-474e-b215-cc9a80d94a10,9ha6OJYm#)bn,Fernando Francisco López Salazar,57 319 266 10 85,pbuitrago@example.net,True,15,12839212.75
f59f9757-bc65-4224-88be-d2555e2d18c2,M8lAycCj(USt,Javier Orozco,+57 320 172 26 01,tpardo@example.com,False,15,338673643.43
3570e148-4bca-46f2-ae65-90a5cfd50356,7x711hWz*RT_,Oswaldo Paz Agudelo,57 324 995 64 12,mariagonzalez@example.org,False,8,470735299.27
8700b036-52a0-4bed-8775-23e35538ca8d,!5oPR&iuJ3sg,Milena Fabiola Giraldo Quintero,605 166 79 98,gcastillo@example.net,True,1,296048930.62
d59060df-7dc3-468e-9111-3ea9dcfc5fde,RJB*WINbvDd3,Óscar Alfonso Fernández,(+57)3197246657,antoniogutierrez@example.net,True,1,348596501.25
b7ee2967-4396-4edc-800d-a23c21164b6d,3tvO5FzE#c0p,Luis Torres Londoño,57 324 550 84 28,toroalirio@example.com,False,15,402763981.82
af343018-33dd-4d73-8ba3-170179419bcf,X@1TP0(tEfeZ,Enrique Carlos Miranda,+573260375482,ortizalejandro@example.com,True,5,266372622.66
7817d440-1296-483d-9c5c-5c2aecbdfc85,4#8ILNzE#_!l,Andrés Ochoa Durán,(+57) 609 590 84 66,ferney04@example.net,False,1,252980394.84
ece7a910-83e2-474a-978d-e76131498922,rY7Kgmaj&&RU,Luz Esperanza Guzmán Uribe,3000894346,arizahector@example.com,False,0,424787813.5
1a122ed8-5a5c-4d26-af59-5e66b5a77f45,U!!5hVevb1Oj,Rafael Vargas Valencia,+573057126611,salazarcarmen@example.org,False,1,216761700.66
ef518ad2-ee2b-43c1-8b15-6d4f7a503665,QH6OJKur(m_S,Erika Lorena Gómez,3085196115,maria21@example.com,False,10,353654321.85
0eb880f2-cef4-43dc-9746-2eddefe7d1f7,_kJv7A1z!%%$,Felipe Pinzón Calderón,+57 602 787 77 25,zmoreno@example.com,False,2,366897652.01
dbfd8c19-99b2-47b6-872a-659a80044214,qeUUeT)c*4U$,Luz Rubio,573004339718,mariela07@example.org,False,15,404099609.4
0d20e4fc-5706-4246-a276-fb2e60625bf8,!(*0K6mAI0X8,Cecilia Adriana Valencia,+57 311 033 99 37,rnunez@example.org,False,10,217787246.5
d7074e7b-c0ef-4fda-a6b7-3baba3112988,Yt7AVnia@ULo,Sara Montoya Salazar,01 8007 007 942,martinezelkin@example.com,False,5,425856580.01
d9109469-ad71-4459-a96e-d5fb3a512850,VP$gTgH)&5UJ,Víctor Evelio Toro,(+57) 303 553 79 50,jorgerodriguez@example.com,True,4,440815592.0
9adf1c40-784d-44b3-b385-461ba646fd40,ei6kaRwnb#Em,Luz Arias,+573070304531,mario33@example.com,True,10,284924822.34
9a4670b3-fb15-4f0f-8e5f-1b08bfd9a0e7,2*9qaOSaTcTG,Carmenza Dora Castro Miranda,6071894870,karol64@example.org,False,5,14349998.89
11906d1c-ba3c-45ed-afb9-70a5274cf8d8,r^8YL!b&U@gy,Jesús John López,326 095 43 17,andreyroa@example.com,False,2,243774966.2
3d0a7a83-d593-4355-bc38-aaadafa07278,iYU&T#oo%@9K,Luz María Martínez,+57 316 196 39 90,yflorez@example.com,False,4,170169421.58
01710ab1-2412-41e3-958d-998b895c6eff,^20O%k2qZ6Jf,Patricia Orozco,+57 325 498 22 74,margarita08@example.net,False,12,5075557.22
51c2dbb5-2362-4038-9405-d00d7235f132,J22t8Rbdy$CU,Carlos Miguel Angulo,576044730337,vgalvis@example.net,True,1,120678025.19
0bbea90a-593e-4a50-9102-18d3097df66b,ET5AYcEy!947,Diana Díaz Muñoz,605 802 61 53,elianaarias@example.org,False,10,277588105.79
f1a8d7e7-a9a7-466b-bd43-121f225e6b0d,(r62WcBJ)uiV,María Catalina Arboleda Melo,57 323 179 12 86,leticia72@example.com,True,10,322951449.87
ee867cfc-22db-4ed8-88c6-fde4b101c4e9,V7kaPiL5*JF+,Janeth Jiménez Delgado,309 078 95 67,xmejia@example.com,False,10,396466434.07
e3adeba6-3314-4bbe-96df-296dfcda5e75,ZE&7Hiku*^#2,Omar Solano,(+57) 303 928 40 44,julian66@example.net,True,4,110798200.24
c69e8d77-09cc-4606-aa62-62e08b59b6d9,q4f_5VYemD&8,Alirio José Hernández Arboleda,573107553666,camila09@example.org,True,4,331980010.8
219b6a88-54e4-4f75-b337-ebc02a759b4d,W9Uy3GR1^Uzs,María Barrios Reyes,573031643348,cardenasaura@example.org,False,10,276736477.51
071e00dc-a0aa-49e0-9dd1-c8719476b8ef,)IgFd3qA&6+U,Fernando José Sánchez Martínez,(+57) 319 385 97 77,dazaalexandra@example.com,False,8,498315731.98
cb9af4d8-3ec3-452a-9bad-ff699b1de0c6,oI6XzGad%dTr,Hernán Martínez,(+57)3076815118,amanda24@example.org,False,5,351427471.09
328d49bc-ef10-4145-b92b-d53bcf6511f3,@p7!MtCkN^S5,Andrea Luz Villamizar,3010427523,santosandres@example.com,False,4,125701838.1
55feae44-140d-44fd-bb88-e9f5083a6786,A1(wiuF5&JMC,María Molina Ayala,+573183938661,fernandamosquera@example.org,True,3,157773972.0
9cee5466-1f42-4d2c-807c-590ae217b164,4o6YGrIiO!ek,Nel Edgar Buitrago,+57 601 852 57 15,vpalacios@example.org,True,3,108192319.94
7fa8efd6-470d-4bd5-a1b6-a4e7dc2460ed,i)5J6A_t2!Z3,Isabel Franco Ochoa,(+57) 326 403 55 33,fajardoenrique@example.org,False,4,362292500.55
7c6586ab-6ed9-49f1-bf8e-3c173df391be,B9!M^2q_$&Vn,Jesús Humberto Vargas Díaz,57 304 497 34 71,fanny27@example.com,False,1,416314181.66
07a666a7-b8ae-466d-b5bf-b78105b06ecf,@Zpiu2+p7&LF,Edith Ramírez Alarcón,7085766,kelly49@example.org,False,3,180440534.57
6e626be1-5875-4265-88b2-cd4a4d5c6e6d,@K66fSOfdaug,Doris Franco,+57 309 724 39 92,gonzalezandrea@example.net,False,0,354009242.86
09fb04e3-e9a9-427c-932e-9f1db60ce864,q)JdPQrVgg1q,Marcela Rojas Zambrano,573102701168,uhoyos@example.com,True,4,22757850.49
69509278-7769-4e17-a454-23011fd7bbce,1pGm1%1i7+2Y,Milena Liliana Castro,(+57)3109377100,cesar09@example.org,True,12,146068322.28
35d421fe-b46d-4720-8e63-46ca3f954a0b,!iuNCTqrz6vb,Roberto José Polo,(+57) 312 091 84 35,qbeltran@example.com,True,10,51293823.39
a51506b4-522c-4665-97b0-07ba76c916d8,E!lCKWuX&J5A,Ricardo Amaya,(+57) 329 802 71 48,cperez@example.org,True,15,142169663.57
2e1f00a7-0337-4114-9cde-1f014e7df16e,v3yz#uCG$fFw,Luis Edgar Bohórquez Montenegro,(+57)6045566863,jimenezmartha@example.com,False,10,170352966.28
8fbf40a6-a99b-42ae-a5f1-16c0d4657bc7,)BSgAV2G+1lv,Luz María Melo Ruiz,3137729420,natalia14@example.net,True,4,470531798.38
38587497-89b0-4e9b-a9c4-66282f779505,x%l+Jow4gu$7,Aleida Vásquez Quintero,325 661 84 43,ulopez@example.net,False,1,411057822.65
80b6ec4c-12b8-4a73-8c5b-d21270befb76,+_49_4ug!fOc,Gloria Leidy Garcés,57 604 185 96 26,morenofrancia@example.net,False,10,37041085.13
00c1aa56-334c-48df-9681-e9efff759f4a,6b&YmGYK+w)Z,Fernando Omar Alzate Díaz,326 492 15 18,marianabermudez@example.com,True,2,74598792.24
f2bedaae-d127-4ad8-9fa2-1a0e55c909c5,(7Cahqa(pd!L,Teresa María Muñoz Gallego,718 45 82,vargasluz@example.net,False,1,496959061.36
6fa4b7c3-f361-4e9f-8352-fc5a9498b64a,OBEsWPcb(7_p,Elizabeth Isabel Padilla Salazar,01 8004 462 671,javier28@example.org,True,12,382221722.66
c10dffd5-de66-4ed4-a090-c62d2cb89789,T3P0mBlG_6WR,Leonardo Manuel Quintero,(+57) 302 340 16 36,paezpaola@example.net,True,12,190189013.07
2947e829-e173-4509-9471-8a34d2c8dc43,dq1Ws0QlD*xR,José Molina,(+57) 606 422 69 40,ltoro@example.com,False,4,430083332.91
de9f94a0-025a-4f3b-a6bc-7bb98a04f9ca,(4I4Z&Ajon^5,Astrid Yaneth Rincón,9682778,parradavid@example.net,False,4,284314735.31
b3a769aa-3eb0-42f1-9942-e030113379e0,5uHvcxL0(is0,César Pérez Manrique,(+57)3138144744,mariabarrera@example.com,True,15,480054388.72
f0f89ae7-0ad6-468a-88c1-af98fe9345e7,s8BoMA*D_H!J,Luis Reyes Sánchez,+57 303 765 45 62,sandra77@example.org,True,3,312757515.2
dd3e9daf-c073-4ca9-81cd-b0074d62a50e,(9!JC#bgxy5W,Germán Adolfo Castillo,+57 312 110 22 58,castanedaleidy@example.net,False,1,78528546.69
cc3671ee-e749-4afd-bc74-011cd90abb65,90iN+P6ppz6),Diana Ordóñez Méndez,(+57) 604 331 26 04,mrodriguez@example.org,True,12,37532434.45
69e7f0e0-2636-473e-8ee8-08e8df21c4fb,(4W%J$(Eveu4,Alberto Felipe Gamboa,605 262 47 55,camachomanuel@example.org,True,8,225251852.31
495758ab-8196-4c91-ab49-b3f4a7a60a94,F93Gr)gt^taQ,Jesús Felipe Ochoa,018002023684,johan71@example.com,False,4,16319927.69
86791ed6-a505-4035-8630-7e42e2c71f87,8x9w%xFt(0P^,Alberto Rodríguez,(+57)3090878844,elizabethortiz@example.org,False,4,351493779.05
5d837dae-1dac-4b08-9ca3-52977aff0f4a,_4u8ku6m$!DB,Nelson Parra,3150053424,montoyanilson@example.net,False,1,343692460.04
641898f6-2331-4814-8473-8116f5893945,W&4U3YpuLgK_,Jhonny Juan Gutiérrez Álvarez,573069312163,zchavez@example.org,False,15,330591521.43
e89c7a58-e2ce-4345-8efa-0aabb5f09ba9,G9@nvmi7!WkD,Diana Daniela Londoño,+573224572308,antonio10@example.org,True,8,57388151.23
2739db8b-301c-4221-a7b4-be1df0dae3e6,t(J6EarGrm(0,Natalia Luz Salgado,609 22 68,manuelsanchez@example.net,True,2,454205722.61
23eb4b61-d529-4636-ab79-4fcf01f8351d,t%vle^!i_DB5,Edilson Castro López,+57 608 726 55 76,isabel36@example.com,True,1,29819019.76
04987180-7835-4256-8ff5-5c875988bd4a,*8RUdhe5!z@T,Elías Milton Figueroa,3172863330,paolavelez@example.org,False,15,374478861.03
23d24a13-bad3-49e7-992b-1de2203339e6,*V5V+__w&nIB,Felipe Camargo,+573204120092,mariaroa@example.net,False,10,62176829.09
2192daf0-7890-48e7-8288-405068eb76f6,Aqu8&Fwg+4HS,Jairo Augusto Parra Flórez,+576026563411,maria42@example.net,False,8,471338120.37
b38f985b-0d32-4086-a78b-22d3c21b901c,2u54G$rN!&Ay,Germán Nelson Quiroz,601 756 81 82,corozco@example.com,False,10,40220925.95
73db7c50-9b3f-4e4e-8ba0-c54ef4bfbd92,rlai1Whfa@Dk,Mabel Guevara,+57 313 399 12 97,cifuentesisabel@example.com,True,8,367266961.64
cd8f57ba-f3b0-41c0-ab50-2f8a23b995f8,B@D8E&1j7o7q,José Edinson Castillo Zuluaga,+57 602 775 89 55,rortiz@example.org,False,0,45663443.32
5a58a7ea-d220-4dc3-81db-12ac2408850b,!+3+H^Gr&MZW,Irma Esmeralda Solano,+573065155973,dgonzalez@example.org,True,4,288123492.3
f86ff8aa-b620-4276-8015-ba21e8661628,##KvsJN%qw37,Andrés Arboleda Cardona,3283420165,claudia56@example.com,True,10,259481920.49
3293791a-9e5d-4023-9821-007ed4007619,#m6s2wU_bmgL,Reinaldo César Ruiz Mercado,3248072791,torresagustin@example.com,False,4,90744573.61
d1c8ef29-5b9b-4d85-94ff-63062c715f57,36cwFGlA))Oz,Ángela Arias Cortés,3086646491,cifuentessandra@example.net,False,10,484527618.03
3e130c2d-0aa7-4a75-92a6-19929a3d30b6,Y@YPl7XyjS(p,José Rivera Torres,3144463060,rodriguezdario@example.net,False,5,204174046.72
73cd74fc-7dc0-4e38-91ee-581ce575c1e5,5y2Snln)^y0s,Maritza Patricia González,(+57) 314 825 31 10,xrodriguez@example.net,False,1,428866547.2
7c59197c-5c1e-4cae-b72d-db7383741b4e,(gyYS1m42o1l,Andrés Sánchez,6023911791,lina21@example.org,False,8,346836836.99
a880e3ef-c21f-43a2-8e5d-d7b068b7630b,$pOY3JrYL6Ds,Harol Jairo Ávila,018000284139,lozanojose@example.org,False,8,406783017.37
4a92c4d4-3f68-459f-b02f-3602695c4588,4f$0KweS9hOP,Nubia Raquel Castro Medina,573123767694,antonio96@example.com,True,10,44029896.39
2afbbbff-bd4c-4ed2-b75e-c666e1ce5d9a,r_1OWfwRH(lJ,Sofía Rosa Patiño González,+573105379538,florezalberto@example.net,False,5,57960800.72
e3c720a7-cebd-4c54-9e06-b967c065d19d,^s9hBZvlO+J),Nancy Isabel Franco Zuluaga,9742608,quinteromaria@example.com,False,12,412463601.63
1a00f9c3-f061-4522-af33-90a51022b124,+kTIXHdLo4(F,Jessica Hernández,+573163213580,munozjulian@example.org,True,12,230988172.49
5fd20fa9-caf6-4561-a9e2-177aee42b0bd,k5dtV(B_%oWZ,Álvaro Adalberto Ruiz Ariza,301 441 58 33,garciamirian@example.org,True,3,259219696.23
f471c6cc-e9d0-4d19-a097-d73b841ba866,DmiQBvPd&3)t,Sara Diana Castro Pérez,573191271130,bdiaz@example.com,False,10,379995268.03
9f5a873d-9842-457a-b045-ff88c6b8e675,E3RJcKF$%122,Rafael Luis Martínez Vargas,57 604 231 00 94,castrobrayan@example.net,True,4,274609819.54
df7bcd7b-80be-4a9b-a283-9b0c62a96bec,733@9wg&PdNX,Ana Claudia Cárdenas,2765024,manuelmarquez@example.net,False,10,440423308.68
ece97001-fba0-4753-8ea7-d8eea8c8f911,(mTzHp0_!Ag7,Antonio Miguel Niño Suárez,(+57)3189714802,qzuluaga@example.org,False,1,14434721.22
d648580e-0d7b-4d28-911c-2e1bb3993dcc,h2wZxLgsL)67,Esneider Castro Ramírez,(+57) 325 916 79 54,tamayodeyanira@example.net,True,2,155375069.2
bf49565e-f9e8-4039-b275-a4fb0f619d88,(A4lTr8V$AJa,Stiven Sierra,01 8002 142 369,jimenezmaria@example.com,True,12,203995343.64
72b74e7c-a74c-4b77-a8fc-9676f33423bb,s&W0Mql_id62,Iván Eduardo Pardo Mendoza,+57 606 787 58 57,asalazar@example.com,True,1,230723947.09
72d82022-d65e-418d-9f31-882b43553ce8,1Y5P)STe&HH!,Marcela Rengifo,606 159 14 97,menajavier@example.net,True,2,249187752.35
b1ea1ae0-1134-49a2-96f0-321c8bc19f1e,xxRZ+Yfv(22%,Paola Luz Rodríguez,+57 327 601 46 72,hectorvasquez@example.net,False,12,352705814.96
e087cb95-0f64-4b9f-86c2-4f1c77045db4,Z1maNgeN9b)1,Cristina Silvia Sánchez,3171960940,wgomez@example.org,False,10,490122316.3
258158ea-c983-40c3-83f6-3edf653b3cf7,Pp%sFPl+aT0p,Yineth Paula Rivera,329 298 84 25,juan61@example.org,True,10,275632538.44
c61babbf-04a9-4337-9019-efa4ed881664,$1B5Vtk*rdGy,María Janeth Marín,57 319 025 17 62,elenarincon@example.net,False,3,460934074.97
fdea80c4-3994-4bd0-923c-8863bfc44be1,k&@x*#_z#U6Q,Marta Alexandra Ortega Romero,01 8002 176 619,hernandezjose@example.org,True,1,138123701.41
1ce2ea61-e0ec-431a-bc36-44b2fd82e878,4vu6K^ax)8pu,Luisa Galindo,324 005 64 35,hernandezluis@example.net,False,5,467124196.84
19e76af0-358c-47ec-ae54-50c962dde4fb,!T3ncD^IgurP,María Johana Bernal,573274300038,vcarrillo@example.org,False,0,141419491.64
d8da99c3-4d7d-422b-8a66-c855ccd8ea10,w_KsyF2K&2VN,Shirley Vargas,+576016102724,alberto34@example.org,False,15,289961691.94
ee7dd0d7-c552-429e-9471-e4ab1fe728d7,v3emCiKA@Sq1,María Norma Rueda,57 324 132 83 48,paolavanegas@example.org,False,2,223273696.52
ceb35c68-aa66-4449-9a52-aaac4a6f89b6,O#7Dn&aXOp*$,Sebastián Durán Gómez,310 954 93 05,yleal@example.net,False,5,166219977.86
bc530119-c557-4cba-ac79-578ca805a3b2,@8zRxfi7xMM5,Constanza Milena Jaramillo Gómez,(+57) 305 449 01 49,fredy27@example.com,False,10,466426127.86
ec024c18-56de-41af-9d02-6e695581880e,o4Pu8XB%15!q,Martha Hoyos,573087950830,hermes05@example.net,True,3,285898820.99
41ae4633-d4f5-4eb0-9f42-be1f7df66c31,KP5CF1Cqq_^k,Edwin Pérez,576046429019,gilberto69@example.org,True,8,21823649.55
937dfaf4-243c-44dd-adea-2cb3f2ee5e80,TzY1ChrlW_QB,Pilar Francia Moreno Álvarez,57 609 937 65 15,carojesus@example.net,False,8,193039376.25
6c0df28f-9af0-466d-8e09-7ed3cfa53535,$t9EWkDrIP_O,Luz Ortiz Cortés,321 206 02 12,wrenteria@example.org,True,10,482412219.19
911a1872-785d-4490-add1-18d067415b80,ss+XD$gkLIL4,Julieth Fernández Fonseca,+57 321 209 95 76,betty89@example.com,True,12,482676795.09
570d4509-0245-480c-abd0-357650170f9c,TsU7KBb1%mgz,Luis Jorge González,(+57) 307 732 44 91,enriquehernandez@example.org,False,1,437095187.03
5861d616-1a72-498f-8f60-a46ff671dcc3,x#l!T@3bUgQ0,Mauricio García Hernández,(+57) 301 513 15 28,esperanza81@example.net,False,1,262975543.4
df60281d-065d-49dd-9217-6583ab4da40e,kB!aD#Yw_Fv6,Jorge Alberto Pardo Angarita,(+57)3006178932,guerrerolina@example.com,False,0,361221913.79
acf9542f-968a-49fa-aedb-8238b0282839,wqoq^7QvS94x,Vanessa Luz Restrepo Ruiz,57 607 456 27 79,jimenezjose@example.com,False,2,37414124.12
fbaaf608-20c2-4236-8831-e2f23d28268d,l%7%NNZ$Lm5R,Angie Rodríguez Camargo,+57 311 558 10 83,andres28@example.com,False,5,311629700.26
d336a5ed-0ade-485c-a2a5-fbeb64f41f50,5gv#nv*HN+AK,Silvia Liliana Castillo,(+57) 301 118 60 08,dianafernandez@example.com,False,1,425882646.18
988d39b0-56d9-42d2-b5e5-b8d9404bf352,hAL5xUqJ%I8N,Azucena Padilla,57 318 173 90 63,karias@example.org,False,5,313399589.5
a5523c18-2d93-40dc-82af-efb8beb9290d,0p_6DrNfT5i1,Cecilia Ospina,3204387875,paulablanco@example.net,False,12,17949549.92
27338fe8-bae1-42d5-b3de-83930d20b21e,dF1+h0Kn+J0D,Diego Jiménez Mejía,3148595922,jose39@example.net,True,3,315580508.43
72bc4662-b0b3-4940-ad1f-1073c880b83d,u7pGQn!Ik%y*,Enrique Andrés Correa Sánchez,318 350 34 46,victoria64@example.net,False,3,373383183.37
967ade28-6dfe-429b-86d4-e37f85d1e023,g87EkVidj@9l,María Moreno Rojas,(+57) 601 322 70 51,esalazar@example.com,False,1,380184846.5
cb025647-1be0-46f7-90ac-a70591f4a122,jeEoB^Mm$Y88,Héctor Velásquez,573252057563,nidiadiaz@example.net,True,10,83182393.36
e9f12f38-8db0-46df-8d87-b1621b37ee3b,^Ctta!8ZZ8Ge,Libia Chaparro,(+57)3272781050,camilodiaz@example.org,False,0,22995484.34
d0d26d58-5fbb-497f-9b2e-e829d0b8b192,eBp8pugC@0sO,Heidy Castillo,+576038138241,castroalejandra@example.net,True,4,179231671.15
7d4f2cc0-8461-43de-bbb0-b6c34367189d,!DIrTM(&f14x,Miguel Samuel Barbosa,573132406424,carlospena@example.org,False,2,122098716.09
cb88def8-774b-4a41-a97b-ffa2aa23ae36,7OU4ZWon#nG%,Alberto Bermúdez,+57 328 418 34 37,maria18@example.net,False,15,340900185.68
6f304605-d373-4c49-aa54-b72279b1ba3d,Ta*B9KslNCs1,Leonor Mendoza Garzón,573267345957,osuarez@example.net,True,2,87534677.53
fa12676e-0191-4b12-981c-1822c5c26489,#%9rMs2xh)Cx,Jhon Miguel Navarro Ramírez,573044123361,luciacortes@example.com,False,15,341567289.98
97f1c516-0418-42c5-900a-ee8feddde2da,H3MFR5vGBv@7,Sebastián Romero Camacho,6069392355,leoncesar@example.org,False,15,71558860.06
f5b48438-164a-4fd5-9e33-70ec55d3c991,K$aJ9GmjwJ0c,Teresa Alejandra Arévalo,3052986707,dsalazar@example.com,False,4,229785249.59
78c5a595-3b6c-4d8f-8196-10fa5c740d4e,@Pjeoz(1J9qZ,Alberto Guerra,(+57)3260740177,luz95@example.com,True,10,450604711.8
c8dcc4af-773d-4052-ad83-b973e811c9dd,9I!A#(IfH08),Javier Cruz,57 308 970 15 50,albertovanegas@example.org,True,1,220864891.8
df6a739e-f29f-4c95-9c85-8157f670c6a4,AH1Ufg^t@5Ux,Liliana Ortega,573242480962,luisa63@example.org,False,15,149577124.56
8aa28dc4-e547-4e0f-af75-29fc9803e07b,4Y*4e4Ot%MJW,Enrique Javier Marín,(+57)3273826460,barreraluis@example.com,False,4,228417906.33
53dca639-9ebf-466b-924a-eec93c202bfb,hL5JVYjI(h9h,Ricardo Gaitán López,(+57)3031942268,nromero@example.com,False,3,499686782.75
bb88f802-fb04-4180-a316-be01609fecad,^iBRVvOM1Lu1,Pablo Héctor López Murillo,3266309329,carvajalmiguel@example.org,False,1,118602850.96
a2a6600c-b510-4579-9132-378dc4aa9c4c,w@7)Gc2tLf5V,Andrés Gómez,(+57)3273973278,arenaspedro@example.org,False,15,147936195.11
ff445249-b451-45f7-9347-fead04cea4aa,@IQMXjwbReW0,Néstor Bonilla Gómez,(+57) 318 761 12 49,camargovictoria@example.net,False,0,488972242.29
12a6491a-ef73-4f25-9505-b4d9f8fdc543,*dIediDd3L78,Martha Arias,57 314 429 47 74,mauriciovelez@example.org,False,4,4048982.88
77fbb243-470c-4964-b17e-8b06ff4f3b44,V_!EP3Ag%xZV,Nohora Ramos Ramos,+57 310 153 43 32,alberto13@example.com,True,15,372586077.07
9ac91332-5456-4808-9df7-4a241211f7dc,_0gE#Ywz8XoR,Paola Fanny Díaz Rubio,57 303 720 94 84,villamizarfelipe@example.org,False,3,303532499.08
8a76b918-638d-44b9-afca-f927e0f8b2ec,6iN0G$khN%N*,Margarita Prieto,57 605 773 99 70,jacqueline25@example.net,False,3,318308939.0
d20e2dd2-1bbf-4d59-932c-dc1ce5f5a8a9,6_TAIyrOBy40,Lucila Inés Henao,018002313348,angelica87@example.org,False,2,314124051.84
8a54cab0-95f6-4fb5-b4e4-a733a72b62b7,B2H$9VCeNWIf,Lucía Bonilla Salcedo,+573174696606,tamayosonia@example.org,True,4,394305242.01
ca31f1e6-c1ee-4b59-833f-08f3982ba417,f93GkvT23Pp!,Yair Orlando Cantillo Monroy,+57 317 349 96 01,bedoyaesperanza@example.com,True,15,182430616.51
d09049ee-e13b-47e2-aebf-70cec403ee78,2jI+cA2&*UiX,Constanza García Serna,+573157325737,nelly44@example.net,True,1,454813906.16
30434b68-35f1-414f-8c4f-2340f9423995,lln%NmTzx@6R,Victoria Amparo Quiroz,57 604 282 81 97,dfigueroa@example.com,False,8,87820035.22
c5f43854-f5d4-4e32-96c0-b0fcca00682f,ZD#5CJfU!n@4,Sebastián Pablo Ramírez,319 232 34 21,lozanodanilo@example.org,True,12,438230298.35
79c999a7-2394-45c6-b1db-81a9d6e8fbf4,@2055ujhqv)K,Andrés Mendoza Ramírez,+57 319 112 89 81,rafaelgonzalez@example.com,False,12,250897381.13
951c07e5-3cfb-42df-8fa0-8b147f90a572,y^E6GLglHp6v,Catherine María Franco Giraldo,320 450 23 29,hernandezlucia@example.net,False,2,128485042.28
b3a60d29-f1d7-4695-817c-bdb1e29425ad,)Xm3XQ+vbFuk,John Gamboa Ortiz,+573100507026,montoyacristian@example.net,False,4,373279675.36
7d5d0d4d-d169-4fe1-8c25-8195254cdd75,J%!MHcKpl!5s,Eduard Hernán López,57 329 323 82 23,villamizaroscar@example.com,False,1,234165694.43
aca03896-bb42-48dd-bc74-4d651316ae7b,$CybQUxi)J4F,Catalina Gonzáles,1203265,wramos@example.org,True,2,377075746.53
c10f2bb5-a8b4-4173-a867-fdc1f41fa15c,L)KhaOCg1D6j,Andrés Morales,6029821371,carmen54@example.com,True,8,483634873.65
b4bb1433-4298-40c1-ba27-d001addf99d4,@rPFcm2h8jTR,Liliana López Pérez,302 896 34 06,ligia86@example.com,False,1,395340984.29
f98c58cd-9c32-4303-ad6b-b3d4104a55bf,eb0CV%i_N+%y,Jhon Ramírez Palacio,(+57)6034342619,rsanchez@example.com,True,4,268286154.13
